,mu [Debye],alpha [Bohr^3],homo [Hartree],lumo [Hartree],gap [Hartree],r2 [Bohr^2],zpve [Hartree],U0 [Hartree],U [Hartree],H [Hartree],G [Hartree],Cv [cal/(mol K)]
Frag_309,-0.0002989726554304757,-0.00205380827878336,-0.016778633016734244,-0.00857454004269734,0.0007285559205162394,0.0029333747869932794,-0.01612367390410941,-0.00428556209751121,-0.0042856251837483485,-0.004285624385088018,-0.004285524584215239,-0.0019602642224189563
Frag_310,0.023270864086816504,-0.012447419216906397,-0.03460731238864253,-0.016058659488606967,0.003173197672295653,0.0030996753088469216,-0.022179297854528237,-0.011297076410584066,-0.011297360405278432,-0.011297362941044161,-0.011296840411506973,-0.00993329996450926
Frag_311,-0.011480264146308612,-0.004402968799704726,0.0010355869685576475,0.0021976019542267137,0.0015813105657648265,-0.005069633209381093,-0.0010534285015274586,0.003080792004380747,0.0030807853789691316,0.0030807857876357803,0.0030807930396124054,-0.0038189616221011784
Frag_312,-0.016114827379761745,-0.0035855982156112703,-0.005310858249649308,0.0019955658148547183,0.004836240471332132,-0.0031783071108275815,-0.0012078435808687174,-0.007810441799466248,-0.007810372710326017,-0.007810372154243504,-0.007810480836329369,0.0014474618740042942
Frag_313,0.0007553720219286059,-0.006348556151708324,-0.010668594092255745,-0.007694664464617573,-0.0016958803392423578,0.003720610506337408,-0.0024031191558801035,-0.02098641768029488,-0.020986446700012464,-0.02098644925320806,-0.020986432102016787,0.0016554758223270227
Frag_314,-0.014634456239635968,0.00687485349765755,0.008765310278223994,-0.0096707114658223,-0.014205272503534908,-0.007885271323271907,-0.006424234295398486,0.020515168542462534,0.020515063164682216,0.020515063771719615,0.020515239546888595,-0.010618153903628113
Frag_315,-0.008040458254050156,-0.005041499668266122,-0.0011183866275752037,-0.008897518871443586,-0.008074583665939843,-0.007991762559227272,-0.01120398420417674,0.007100091675783127,0.007099867906996516,0.007099868322893152,0.0071003158771520344,-0.011773419222718469
Frag_316,0.01153344315218911,-0.0027653208100278173,-0.00788448204742383,-0.017296972876559763,-0.012591103289319255,-0.009229420257627654,-0.010590498862201711,0.01555742049766474,0.015557137787584394,0.015557138385703013,0.015557638892231895,-0.016937342953146767
Frag_317,0.02129894150972286,-0.013120413026900363,-0.00940764363827366,-0.01936089395045437,-0.013776732606971327,-0.012042621788592165,-0.0175327019225473,0.008144836483549208,0.008144393754307833,0.008144394339091667,0.008145322402107401,-0.020564840414110497
Frag_318,-0.0070793366333876595,-0.006361122822581656,0.011136990498622594,0.010187744826114406,0.003863979417330718,-0.006581361438633167,-0.0005259617897581628,0.003074169383765373,0.00307399661262545,0.003073997021279861,0.0030744163345285576,-0.007831984303438013
Frag_319,-0.02170177909064177,-0.003730275582084637,-0.009913273823078684,0.013786425530376959,0.018862675521961098,-0.0104902251892543,0.010021999715822339,-0.008044203068977582,-0.008044421254881445,-0.008044422994176592,-0.008043819901030118,-0.0031193573277086438
Frag_320,0.011170311043258588,-0.00848955093181075,-0.001304077345987299,-0.022124723936667003,-0.02088177278953396,-0.004570480129392853,-0.008446953817833771,0.0025070551835128085,0.002506928701444348,0.002506929109078674,0.0025070689269047586,-0.008097885049281882
Frag_321,-0.012716363091640565,0.0058454136829365405,-0.004757863835320585,0.008800854385536412,0.011176598920532639,-0.0025157229289615723,0.005116780684041178,0.01816035300935719,0.018160595003689033,0.018160595439483028,0.018160039962412344,0.00248283299752907
Frag_322,0.009159217526009638,0.00038599038640630545,-0.020838408887675734,0.004805783142374933,0.016024750002114584,-0.0034438235692836176,0.002172527642816207,0.014653984272049982,0.014654104190380494,0.014654104619866385,0.01465378874490583,-0.0018758590929086139
Frag_323,-0.002920310154479659,-0.007127358240993543,-0.007914556243036497,-0.01028440931202158,-0.005711110991959565,-0.006259986228363685,-0.0015104694375171035,0.002247544108087992,0.0022474410610829037,0.002247441468250403,0.002247683162820732,-0.0042648538980809
Frag_324,-0.000389095474636536,0.001226720463868858,0.0009613106811928483,-0.004136552855573741,-0.004559677593437836,-0.0005435502900545305,0.005248938868337297,0.010064003351979288,0.010064147525032135,0.010064147946261159,0.010063716862398172,-0.00023137701312217403
Frag_325,0.004969063376604739,-0.0012848212949117313,-0.00018994963727792975,0.004619484403457605,0.004611399724032976,-0.002198182196846121,0.0022513595981178834,0.006567140101232133,0.006567222096786969,0.006567222511725412,0.006566970920907106,-0.0016549591555290065
Frag_326,0.013693226616619592,-0.014576164664016606,-0.01885864238151903,-0.008263995667148388,0.002183218880602383,0.008312525250263079,-0.009672968261678612,-0.02965045401181866,-0.029650554493562353,-0.029650553740531584,-0.029650435968347665,-0.000345197069973142
Frag_327,0.008238953920350801,-0.005988649527328323,0.00040424959379863854,-0.0043435514115302415,-0.004458672815419978,-0.0024213347247211167,-0.0015930672230490377,0.0022469529212928523,0.002246942863944166,0.0022469432711107766,0.0022469392138942897,-0.0028658183605165095
Frag_328,-0.009490572593701306,0.0038127609413544992,-0.0016383151052079786,0.01486591195939226,0.015378331463304215,-0.002551986721468292,0.011929223712536175,0.009810942190915028,0.009811189588502228,0.009811190009276183,0.009810634736985487,0.0041927661881612024
Frag_329,-0.00020361590432142008,-0.004200769590803524,-0.0034951890858025618,0.010850140513627034,0.012489639963882982,-0.0009220583150974022,0.005424568207562083,0.0019894943932804152,0.001989527723679797,0.001989528130383343,0.0019894930309398958,0.0013558309557787523
Frag_330,-0.0070897125235532986,0.01468902987860469,0.0053806778384268015,-0.005150845625534671,-0.007953380942444398,0.005921686908843098,-0.00826813734247378,0.01868759199240456,0.01868766764857332,0.018687668085315474,0.0186874399696468,-0.004561433998737391
Frag_331,0.02008241599034041,0.00682448866454783,-0.008583031761477882,-0.010801905123565637,-0.005872715626662189,0.0048137365069883505,-0.011188333551935395,0.015182950317644946,0.015182897276050508,0.01518289770648775,0.01518290249163158,-0.009413059522368792
Frag_332,-0.011554196519197384,0.006409445832792842,-0.004460769753703248,0.009566749543809693,0.011762417602658245,0.006584123713072167,0.005248938868337301,0.01816039286464678,0.018160621574203107,0.01816062200999711,0.01816000010800556,0.0010408448027308967
Frag_333,-0.010530815691998215,-0.002221330799675796,-0.0021210999052373187,0.0041019885919135425,0.00515681649495145,-0.003828508606584123,-0.001754784151623831,0.010344039901527761,0.010344094461223878,0.010344094882956463,0.010343880057213437,-0.0022706139092134882
Frag_334,0.010365486463585361,0.0010670867318148957,-0.018164506813910096,0.0052404804568918885,0.015014720282691832,0.0054730939023084025,0.002303234773262186,0.014654044054984341,0.014654150688780117,0.01465415111826604,0.014653768817702435,-0.00334238999130885
Frag_335,0.010547720524108701,-0.002295825458726451,0.0021497146772670086,0.0022183017712658773,0.0009954918836391157,0.0031063202564972454,-0.0010800916160246977,0.011164620458288513,0.011164658361844729,0.01116465878505341,0.011164435795871314,-0.004373257666160441
Frag_336,0.003314662054369682,-0.007201852900044208,-0.009845706510995889,-0.0003277801585472378,0.0050356167815820176,-0.005026514661740134,-0.0047410616125398465,0.006838156070243415,0.006838088559796909,0.006838088975222581,0.006838113734989302,-0.006434996917104083
Frag_337,-0.006280890956708444,0.003906966592388984,0.00788382320508787,0.021531941231521325,0.016724314392477235,-0.0004566326950631767,0.011805294398808898,0.020428994674336662,0.020429085000243215,0.020429081899788384,0.020428662174433964,-0.00412926097234352
Frag_338,0.0014618099461724753,0.0014927739775225028,-0.0007841488683545129,0.002487399778339889,0.0028539496979079586,0.005121022398061932,0.0017638875580944507,0.006577874459220429,0.006577949941840829,0.00657795035679854,0.0065776784715269095,-0.002037440669412669
Frag_339,0.001172565289332381,0.004291662137516381,0.005937738925820974,0.002052702849387714,-0.0012265771112420782,0.007561519913292856,0.0018099671550632721,0.006577582187096995,0.0065776842367001875,0.0065776846516574,0.006577319781865941,-0.0019290369013331453
Frag_340,-0.01027010647260793,0.004664135432769704,-0.0021210999052373373,0.016439099596628436,0.01719638736636589,0.010688266205631167,0.012087172651574404,0.009811699441416686,0.009811933562896056,0.009811933983671316,0.009811292334697255,0.002570782561986699
Frag_341,0.0374768795478952,0.0030055957335977466,0.0076176091672565715,0.007379208889474084,0.0030494795110338813,0.0011333280885354538,0.003571263175184517,-0.0084701747785663,-0.008469882732319326,-0.00846988447237992,-0.008470199889210744,0.015503746839656142
Frag_342,0.026726873371939335,-0.003384504675540014,-0.00989157717751433,-0.00022476278228237648,0.005156362644203245,0.012815974324961512,-0.004503198995463045,-0.03817335566528702,-0.03817323523350227,-0.03817323672443556,-0.03817302766325997,0.021689189360906896
Frag_343,0.023538437061820548,-0.014427867305193968,-0.010922696076022776,-0.004322851594491069,0.0017227142448638193,-0.00908224629902804,-0.010472776144141617,0.0006792251787866911,0.0006788640484965238,0.0006788644528423781,0.0006796580251262481,-0.013694027199539523
Frag_344,0.000732526439170788,0.006104328557048497,0.033762101014525925,-0.022362360736347977,-0.040169523342334694,-0.0037123504999001986,-0.02413967040565551,-0.023109137609765837,-0.023109975431010402,-0.023109977542256868,-0.0231078825230764,-0.01389883431540825
Frag_345,-0.013362299556940299,0.01419949238779905,0.0016297861996342935,0.001183308991483373,0.0002682695224144524,0.005785078507418852,0.01623416795287537,-0.0022345153304010306,-0.002234034837965333,-0.0022340410814880966,-0.002234868172613311,0.019880777550775868
Frag_346,-0.0038418725825420854,0.004674779846722324,0.002966737236517103,-0.008193723935417414,-0.00963003015628106,0.0072293622232318605,0.002682024607351399,-0.009797873557938382,-0.00979759072915766,-0.009797590343658125,-0.009798337854066067,0.01036161043486956
Frag_347,0.002710879720597162,0.0002582898962102556,0.002075438389902223,-0.0038674548484997277,-0.004903087818446608,0.006129922270518527,-0.00026599426410384267,-0.013296297807526686,-0.013296097102989768,-0.013296096723783547,-0.013296824104652737,0.009353241213629841
Frag_348,-0.010417322580292243,0.009442454264582529,-0.000524187396498583,-0.0006796776265603367,-0.0003781490163959579,0.021140448688453987,0.009513016077175435,-0.010052475790199009,-0.010052083112874853,-0.01005208937046163,-0.01005309386456319,0.013255815876897082
Frag_349,-0.012820128178165557,0.007058617055652423,-0.0007098781149106385,-0.010532807116491632,-0.009872438613397965,0.005515022988457854,-0.010931557481028947,-0.0011696749890206081,-0.0011695071198257196,-0.0011695067188049035,-0.0011698853572136624,0.005741113901048901
Frag_350,0.009607351456886083,0.0016843328321254581,-0.006466196309027384,-0.013927583279952464,-0.010074445159307716,0.004373476553808553,-0.0138720425327174,-0.004675638530884042,-0.004675599375423346,-0.004675598980709717,-0.004675731388251258,0.0012290211353078553
Frag_351,-0.008599491517368343,0.005802844146434876,0.0011841395432873546,-0.009352915617434935,-0.009751232879776514,0.010190493628750496,-0.004106940283475336,-0.009518056212482497,-0.009517862999706977,-0.009517862613704233,-0.009518287580069949,0.007342639422361085
Frag_352,0.027790331766675693,0.0007671831153065658,0.015614016624951172,-0.052597422149888995,-0.059828047567311186,0.00122089346580393,-0.023440970108633358,-0.04366022011660374,-0.04366092318331966,-0.043660921924179544,-0.04365913338655159,-0.0056989333841488705
Frag_353,-0.015677553314738808,0.016210856301475757,0.004712202319985478,-0.013534285599513845,-0.01577101831548363,0.014265452240127485,-0.005971045681208282,-0.021299638504166996,-0.02129946142824764,-0.02129946106343867,-0.021299755044794328,0.014141459876405511
Frag_354,0.03918099022523816,0.0018333221502267786,0.015407805081127018,-0.01558357095647488,-0.023588655688522957,-0.0002831128067480833,-0.013356456324346512,-0.011937046442162902,-0.01193711494797874,-0.011937114566327964,-0.011936799115909098,0.0019694453607135448
Frag_355,0.045349470229899005,0.004060315835524097,0.03494802873935218,-0.017106682335237454,-0.0357037537958882,0.0020431802918973465,-0.0096412070202059,-0.023550131509493543,-0.02355018682762717,-0.02355018629985888,-0.023549784338278548,0.007869344704477893
Frag_356,-0.01255033957168747,0.01184758030141791,0.001852615061728768,0.0006244131602961774,-0.00039835298212552455,0.012892713609587372,0.009994403191975927,-0.0019682222132026738,-0.001967937782230159,-0.0019679373826457045,-0.00196874701378455,0.01016934950355289
Frag_357,0.00521572634674784,0.0034055947405909606,0.008922878043955302,-0.01862900721111468,-0.023047505714253465,-0.002825809368081809,-0.011078874232750396,-0.015181981454456369,-0.015182349028244337,-0.015182348485423281,-0.015181500231877715,-0.004949832382402266
Frag_358,-0.005011172241239135,0.00387661930576136,0.008797326184077739,-0.00943571488559162,-0.013993364323629071,-0.0011909835044958358,-0.0026375690377331523,-0.008704270982591775,-0.008704413354227166,-0.008704412966761093,-0.008704015552879984,0.0010531181051520828
Frag_359,-0.007921128945722444,0.003621202086751486,-0.0005241873964985936,-0.003432757919547553,-0.003064830959781378,0.004444084625440003,0.0034900370340493914,-0.009786780502343995,-0.009786743316790582,-0.009786742931271512,-0.009786813288107332,0.006379271009585715
Frag_360,-0.018148205619180117,-0.04920805439475596,-0.022901850277636387,-0.04595966392752287,-0.03240002755890225,-0.04316375085149621,-0.057317755474530406,-0.004379460551540413,-0.004381578634187229,-0.004381577304387171,-0.004376809312511902,-0.06660356615900954
Frag_361,-0.007892515204943941,-0.060100709178387654,-0.030923186822061126,-0.058854274494118085,-0.04063270062918678,-0.045910715508151026,-0.06563974773515137,-0.012806257914968323,-0.012808541933975702,-0.012808540619334919,-0.012803403993904684,-0.07151683185163092
Frag_362,0.000652624725465564,-0.028562751824698914,-0.039030618391869595,0.010866035282297773,0.03183433058396923,-0.003288022395115029,-0.017927420352389315,-0.030447227871573477,-0.030447709423059795,-0.03044770890769958,-0.030446765507973067,-0.008921561604112149
Frag_363,0.004018317646107886,-0.02165387765068934,-0.01783026905468932,0.00031391532636143165,0.010004967576533274,-0.0024886677972175046,-0.019586077743785676,-0.021261961970435693,-0.021262322492212875,-0.0212623221273372,-0.021261780437540307,-0.008840353524677706
Frag_364,-0.0072070966907100045,-0.029060810556143898,-0.011331210122608307,-0.012023196256700692,-0.00556970731286059,-0.007533390041386339,-0.019599989074782474,-0.029353847835383,-0.029354425691820115,-0.029354425341501362,-0.029353095167103355,-0.011292759091946073
Frag_365,-0.0037050323650234,-0.02617678738280111,-0.013559454472185,0.011015739049940394,0.01812561326337429,-0.004307386257899028,-0.01258873223505451,-0.02961293378771918,-0.02961338192190027,-0.02961338157204737,-0.029612268374351255,-0.00627954809057024
Frag_366,-0.00474238452797956,-0.02684693735963891,-0.05258155581628035,0.021302741946594917,0.04940451742916349,-0.007712607256482435,-0.008236535378516187,-0.03082427418731921,-0.03082472741335617,-0.030824726898674222,-0.030823502856422248,-0.0043351235481853675
Frag_367,-0.001510404418630377,-0.02186672127354312,0.002075438389902203,0.013354821845449718,0.011903821281757248,-0.003880321822067919,-0.008977899172092227,-0.025284250788555222,-0.025284646622956135,-0.025284646265316124,-0.025283634757876344,-0.005569803219977092
Frag_368,-0.001510404418630377,-0.02186672127354312,0.002075438389902203,0.013354821845449718,0.011903821281757248,-0.003880321822067919,-0.008977899172092227,-0.025284250788555222,-0.025284646622956135,-0.025284646265316124,-0.025283634757876344,-0.005569803219977092
Frag_369,0.0013826900147551789,-0.02280323077830719,-0.0037551505576584165,0.011657434534849069,0.013418871881143461,-0.009630469782724348,-0.009040210274703721,-0.025286628820832335,-0.02528701139870794,-0.025287011041072182,-0.025285899816661298,-0.0032155762695975343
Frag_370,-0.0055890129168261115,-0.026485410432956394,-0.01775599276732451,0.012133531483444374,0.021499115656777232,-0.010318099062939444,-0.01271654157641276,-0.029613923527409935,-0.02961439824406326,-0.02961439789421218,-0.029613085389690104,-0.0049316461114402785
Frag_371,-0.008188329175957096,-0.039715551589094636,-0.020752616689372148,0.018214179328565436,0.02906309768898843,-0.016445546646312946,-0.024514663355511772,-0.038443235514610354,-0.03844420824676389,-0.03844420774578856,-0.0384418538957373,-0.018768448243007524
Frag_372,-0.008982124597459201,-0.026272566810102597,-0.010142800592613167,0.01432771594524427,0.019499254163409363,-0.011374359061778052,-0.015452704426433947,-0.025018814560082456,-0.025019466249956195,-0.025019465891839156,-0.025017878931109738,-0.012558844256588517
Frag_373,-0.002597342501661242,-0.02989089621965382,-0.01920436376917553,0.011429735390723809,0.021600117424669107,-0.011881993024943308,-0.01921453130276255,-0.02934541179909271,-0.029346135691431744,-0.02934613534109808,-0.029344393621624477,-0.013982422497754946
Frag_374,0.014372755595048055,0.0006094824828671677,0.00853736471222181,-0.008959618322561109,-0.013407545641503375,-0.003978555875987205,-0.008625480946146341,-0.007628470436582204,-0.007628812374350792,-0.007628811984949859,-0.0076279598547984735,-0.005882745123034901
Frag_375,0.014372755595048055,0.0006094824828671677,0.00853736471222181,-0.008959618322561109,-0.013407545641503375,-0.003978555875987205,-0.008625480946146341,-0.007628470436582204,-0.007628812374350792,-0.007628811984949859,-0.0076279598547984735,-0.005882745123034901
Frag_376,0.014372755595048055,0.0006094824828671677,0.00853736471222181,-0.008959618322561109,-0.013407545641503375,-0.003978555875987205,-0.008625480946146341,-0.007628470436582204,-0.007628812374350792,-0.007628811984949859,-0.0076279598547984735,-0.005882745123034901
Frag_377,0.014372755595048055,0.0006094824828671677,0.00853736471222181,-0.008959618322561109,-0.013407545641503375,-0.003978555875987205,-0.008625480946146341,-0.007628470436582204,-0.007628812374350792,-0.007628811984949859,-0.0076279598547984735,-0.005882745123034901
Frag_378,0.03404943608284399,-0.008147348338414321,0.014941563760052878,-0.0244019516859809,-0.031960940665647995,-0.011761639278126582,-0.025294430702613977,-0.02556779964547909,-0.02556869786221396,-0.025568697101839025,-0.025566589856239653,-0.01642629123649402
Frag_379,0.012699214667611688,-0.0022460590539942404,0.011155108277036245,-0.01595030110167933,-0.021633321501289358,-0.00799984193507727,-0.015499472977878528,-0.01500973418401412,-0.015010301659835837,-0.015010301116704932,-0.015009031314834569,-0.010573316240180057
Frag_380,0.03631656629276267,-0.016205148682555588,0.002201292450228355,-0.026145626311098524,-0.02671240792845642,-0.011259549072888711,-0.028009899785340894,-0.02964410599053554,-0.029645046396418028,-0.029645045751444377,-0.02964282694666266,-0.01784675319426668
Frag_381,0.014945888764604598,0.0013255404619685626,0.04496245635197303,-0.029249297501149758,-0.05300075701599194,-0.01626925264708776,-0.029582613032603032,-0.029186692355516262,-0.029187891930828415,-0.02918789491102721,-0.029184885260011444,-0.018378942109638002
Frag_382,-0.00546814025845793,0.008803394525782392,0.03862933703714987,-0.01804761624837757,-0.03862440155342352,-0.01099112010042083,-0.0170628353861796,-0.01540994688255995,-0.015410679795985576,-0.015410678922112972,-0.015408776167639675,-0.010336207236999538
Frag_383,0.0055235680681227865,0.002047557407303901,0.037758672046086114,-0.02750772394153814,-0.04738275676057092,-0.014114929859948111,-0.02655070757040959,-0.026275589413520165,-0.026276746216917404,-0.02627674770872992,-0.026273884833869825,-0.019396837517012214
Frag_384,0.03297321962906757,-0.012378262083725453,0.014472243810246024,-0.02835919968181611,-0.0355472584703288,-0.014103643551272018,-0.03238053470240115,-0.0341093176112928,-0.03411055597492246,-0.03411055776110689,-0.034107510828789246,-0.021961290795011613
Frag_385,-0.01664542416601775,0.011675258658038031,0.02254498235602875,0.005210571896450036,-0.007184597023960095,0.006558962633621933,-0.020746402465576384,0.0074878234474964,0.0074874998941318735,0.007487501182968336,0.007487756973415565,-0.010798220566603277
Frag_386,0.013633996410182852,-0.004394745722714747,0.0031822913849235746,-0.00617781889695464,-0.007746995639993622,0.0033545795782479876,-0.03013999389461656,-0.003604106858383988,-0.0036048187111485776,-0.0036048216453253793,-0.0036038856191862863,-0.024546407736800585
Frag_387,9.58793160445629e-05,0.009094881232875955,0.014910504014235694,0.0028006413917178413,-0.0053773263684336785,0.0023751132539309447,-0.0062885614064561455,0.006903453646558435,0.0069033763986353905,0.0069033769811872306,0.00690321552202502,-0.0041210625343663185
Frag_388,0.006314998653024168,0.0020209072505957145,0.006690655637411712,-0.0033911218299654006,-0.0069486449987320705,0.0009607783811174416,-0.010546229919158611,0.0019458840963414122,0.0019456295182750166,0.0019456300919082927,0.0019458450263349445,-0.009915218076564621
Frag_389,0.012379518703049376,-0.024446673868453263,0.0747354879586369,-0.0018582720412744559,-0.042474815691199576,-0.012016338393888257,-0.058642710883818366,-0.058537042290889976,-0.058539603262036534,-0.05853960191073099,-0.05853415175884516,-0.05922732881122135
Frag_390,0.0042352317594077015,0.004730085416332794,0.02223746186313481,0.0029177430955167555,-0.00924848102747126,0.007353438649574055,-0.0018894817774396827,-0.010436303760515468,-0.010436412013182423,-0.010436411461823537,-0.010436519491128822,-0.0007307690859707331
Frag_391,-0.013514214162110415,0.00987327111853972,0.047036407310510446,0.012514050731628886,-0.013387054748485836,0.0209580621539713,0.0015798178032370117,-0.01594105107268694,-0.01594128081326082,-0.015941279701329227,-0.015941061101156107,-0.0013831280198207678
Frag_392,-0.014302493944253895,0.0064560970328420356,0.039312706901116566,0.012425526563664755,-0.009282668668893051,0.017241214594043708,0.0002467761005251024,-0.014894972069289,-0.01489521606426425,-0.014895215103362124,-0.014894835884916907,-0.0024202706532580605
Frag_393,-0.01249479117151131,0.001584208943935504,0.021028686913535197,0.0042728767891778265,-0.007280189636390642,0.010682002439859587,-0.0031168238723345396,-0.014515772058739527,-0.014516019559455015,-0.014516018887265244,-0.01451580996073017,-0.004337122583139201
Frag_394,-0.010220346040737167,0.009981730547134561,0.02799661170377284,0.007705670824948943,-0.007702261637369765,0.024385200870837866,0.0007842226444736849,-0.018924875114794223,-0.018925099585855323,-0.01892510044606248,-0.0189251656138639,-0.00530891338955525
Frag_395,0.00443860969041471,0.005213592679265153,0.0033110128010030103,-0.032364084339492394,-0.033398790241959256,-0.0006275442243431872,-0.01747484419550776,-0.015223139446482225,-0.01522367767489789,-0.015223678911021795,-0.015222596854205815,-0.013097901775338372
Frag_396,-0.004458849446961794,0.0036531107524072925,0.000990450642710252,-0.030176550148727787,-0.029995728907688313,-0.001626239586698528,-0.016329726964050176,-0.014271916461384844,-0.014272413330433142,-0.014272415080930764,-0.014271441462043484,-0.012677721040292595
Frag_397,0.002930240886244581,-0.00013634593945159452,-0.006483327853766568,-0.026145626756354932,-0.022000153604726184,-0.002054066662421864,-0.01491181366097688,-0.014073700702024652,-0.014074130801411145,-0.014074130128426466,-0.014073245961597605,-0.010754758585847098
Frag_398,0.000345438506675511,-0.0007765589803852281,0.009927250627040196,-0.016855723326399136,-0.021849018414473703,-0.0035951453084163277,-0.01651788526510008,-0.015165307041365393,-0.015165910161221964,-0.015165909382133613,-0.015164533610671549,-0.01067792830493723
Frag_399,0.02627192521496928,-0.0077040537062819875,0.0058722781874566915,-0.019793813875758584,-0.022517722802171965,-0.004082604651743756,-0.025841139723309262,-0.025118783797259795,-0.025119608389885258,-0.02511960729446492,-0.025117726010857166,-0.015482234468123891
Frag_400,0.01375546989093059,-0.007858708508512455,0.002870925613266592,-0.018460979520236405,-0.019585582917162347,-0.004730697034179573,-0.023511495437856165,-0.022841268555950218,-0.0228420398499234,-0.022842038903316816,-0.022840221294875812,-0.014886900821059644
Frag_401,0.009241876722135273,-0.008677700850072533,-0.00502516760778888,-0.018496179579085763,-0.01531668356059636,-0.00422521491005646,-0.020141108116131384,-0.02013316851964645,-0.020133694843449845,-0.02013369418136585,-0.02013252970328738,-0.011407857081858529
Frag_402,-0.003527543617991706,0.0038345540983617784,0.0054826256647556105,-0.015203776376715647,-0.017805017426169297,-0.0015850440106808053,-0.006136699936727819,-0.004551562899396529,-0.004551849007740817,-0.004551848445796111,-0.004551209104746412,-0.006241440135565964
Frag_403,0.004258162445775699,-0.002283686010187942,0.0071633589346054094,-0.009026651004331825,-0.012719665684005949,-0.003264554710736306,-0.010368546426258235,-0.009496858598572739,-0.009497293705070598,-0.009497293152022359,-0.009496291929893846,-0.007695040603777916
Frag_404,0.0007883609197879771,0.02355749877786889,0.027157812198967558,-0.028110337894086127,-0.04221223408216524,-0.0009318192901032658,-0.010665182810182883,-0.0072044507684361605,-0.007204932628227983,-0.007204934085732168,-0.0072039370824851364,-0.012113024622680857
Frag_405,-0.006029016641356824,0.023109094592758336,0.06212804257066684,-0.004337601738846857,-0.038026945289061524,-0.006541580000063972,-0.02917147812609818,-0.0013601963477221954,-0.0013605364383825161,-0.0013605351654634972,-0.0013594258952857813,-0.002085731640430897
Frag_406,0.048965661454034415,0.0017430324440723113,0.03293127265276201,-0.0179918828651286,-0.03547698810023772,-0.009622983748872431,-0.038334929209903765,-0.0124515214203983,-0.01245231495056286,-0.01245231369759698,-0.012450351890834693,-0.017333883517733777
Frag_407,-0.008162199354739828,0.009771886973179373,0.04045008975310274,-0.004184211980257066,-0.02609398473819049,-0.0065454855568935,-0.029187651116594635,-0.00897904552336562,-0.008979532693574599,-0.008979534434551122,-0.008978169686510506,-0.006354200581836456
Frag_408,0.03013456573549763,-0.005315539396713222,0.013396128411808579,-0.015519880092835446,-0.0224412906017531,-0.007849750681190808,-0.03256887102876364,-0.015577387705114609,-0.015578155325534417,-0.015578157423231482,-0.015576323214570519,-0.016945457490055115
Frag_409,-0.0247252431787267,0.0008642789934373443,0.0697650237681264,0.015564249538532237,-0.022771935206428298,-0.0018852305134329239,-0.0077186066591614375,-0.02776664083356949,-0.027766837634242605,-0.027766836408826316,-0.027766252153970918,0.004035789546584366
Frag_410,-0.01174895274075107,-0.008582684716934788,0.056643643780351624,0.014080475496721432,-0.017069892132731704,-0.0037148386659522402,-0.01431989580960196,-0.032489842398379945,-0.032490210350954896,-0.032490209342514,-0.032489278448943414,-2.209551424832899e-06
Frag_411,-0.0030846582803263343,0.01593412141220778,0.027847877086936562,0.006990380247772038,-0.008317543654624735,0.0022563672657600837,0.0013662196143500631,0.004914056464026785,0.0049136042388237934,0.004913602522839897,0.004914166171150472,-0.011560185041379614
Frag_412,-0.012678846921812611,0.02020513487105705,0.034716060493769296,0.007696788719419781,-0.011358017403222256,0.0034739448034431944,0.0029514955390280077,0.00693330160505764,0.006932810235443144,0.006932809039176682,0.006933426263663697,-0.012022927719591965
Frag_413,-0.014867786571065418,0.009584815756959915,0.016782875738023496,-0.0002689820548978475,-0.009391372205648084,-0.0001507827155873033,-0.0022677300942424788,-0.0005117458786208769,-0.0005121808827952489,-0.0005121801854142036,-0.0005114151056072487,-0.010594138659797437
Frag_414,0.0037362717452377437,0.012481358963864651,0.017773005310241577,0.006943120979832411,-0.0028632182628258018,0.0008530911087545094,0.0038964394557418655,0.006527126006361734,0.006526922082246373,0.00652692266412081,0.006526938491509198,-0.005322994960633484
Frag_415,-0.009477380744813585,0.02910573251331847,-0.00320283166493218,0.015347727805852217,0.016719740466942874,0.027153133215574964,0.042247746425834176,-0.005707722516029739,-0.00570658035797409,-0.005706579561869103,-0.005709115049672492,0.042126198390192285
Frag_416,-0.013351274642127119,0.02027615366533113,-0.005277786779032358,0.008511056946987991,0.011176598920532502,0.004775137003292785,0.019546777060028747,0.009342456547228328,0.009343103484842658,0.009343103904774821,0.009341880489318303,0.022132737384286352
Frag_417,0.008441942853639745,0.014635815928150513,-0.02432933905461236,0.004826483344978889,0.01792360370733844,0.003743566859045152,0.016614698187862337,0.005835981529148846,0.005836506389477715,0.005836500160473365,0.00583551635099264,0.017731092636614845
Frag_418,0.010033436331244884,0.004578996359766537,0.00029283516275137593,-0.021483028451758344,-0.021124178236524994,0.003329006551856378,0.005832050904093712,-0.006309692117767061,-0.006309353859012124,-0.006309353467237331,-0.006310087543618723,0.012429486337023619
Frag_419,-0.0024994143848665685,0.007452371059502298,-0.009808562833392546,-0.010677706221330649,-0.0050848934087529205,0.003186757874143908,0.012809978850700104,-0.006570598128326496,-0.00657026966450458,-0.006570269273199151,-0.0065707752183240065,0.015904570875462015
Frag_420,0.009508777021323968,0.012347762206176305,0.003041013523881823,0.0045366851353009115,0.0027731458754935464,0.004754668258698207,0.016683385722050637,-0.002246345708852073,-0.002245945070895324,-0.0022459446718107903,-0.0022467182162270276,0.0165795478912625
